id,name,province,level,type,category,tags
S2396,重庆大学,河南,本科,公办,综合,985
S2397,重庆大学,浙江,本科,公办,综合,985
S2398,重庆大学,湖北,本科,公办,综合,985
S2399,重庆大学,湖南,本科,公办,综合,985
S2400,重庆大学,陕西,本科,公办,综合,985
S2401,重庆对外经贸学院,浙江,本科,,,
S2402,重庆工商大学,北京,本科,,,
S2403,重庆工商大学,浙江,本科,,,
S2404,重庆工商大学派斯学院,浙江,本科,,,
S2405,重庆工程职业技术学院,浙江,本科,,,
S2406,重庆师范大学,北京,本科,,,
S2407,重庆师范大学,浙江,本科,,,
S2408,重庆幼儿师范高等专科学校,浙江,本科,,,
S2409,重庆文理学院,北京,本科,,,
S2410,重庆文理学院,浙江,本科,,,
S2411,重庆理工大学,北京,本科,,,
S2412,重庆理工大学,浙江,本科,,,
S2413,重庆电力高等专科学校,浙江,本科,,,
S2414,重庆电子科技职业大学,北京,本科,,,
S2415,重庆电子科技职业大学,浙江,本科,,,
S2416,重庆科技大学,北京,本科,,,
S2417,重庆科技大学,浙江,本科,,,
S2418,重庆移通学院,浙江,本科,,,
S2419,重庆航天职业技术学院,浙江,本科,,,
S2420,重庆财经学院,浙江,本科,,,
S2421,重庆邮电大学,北京,本科,,,
S2422,重庆邮电大学,浙江,本科,,,
S2423,金华职业技术大学,浙江,本科,,,
S2424,金陵科技学院,北京,本科,,,
S2425,金陵科技学院,浙江,本科,,,
S2426,铜陵职业技术学院,浙江,本科,,,
S2427,银川科技学院,浙江,本科,,,
S2428,锦州医科大学,北京,本科,,,
S2429,锦州医科大学,浙江,本科,,,
S2430,锦州医科大学医疗学院,北京,本科,,,
S2431,镇江市高等专科学校,浙江,本科,,,
S2432,长安大学,北京,本科,,,
S2433,长安大学,浙江,本科,,,
S2434,长春中医药大学,北京,本科,,,
S2435,长春中医药大学,浙江,本科,,,
S2436,长春人文学院,北京,本科,,,
S2437,长春人文学院,浙江,本科,,,
S2438,长春光华学院,浙江,本科,,,
S2439,长春医学高等专科学校,浙江,本科,,,
S2440,长春大学,北京,本科,,,
S2441,长春大学,浙江,本科,,,
S2442,长春大学旅游学院,浙江,本科,,,
S2443,长春工业大学,浙江,本科,,,
S2444,长春工业大学人文信息学院,浙江,本科,,,
S2445,长春工程学院,北京,本科,,,
S2446,长春工程学院,浙江,本科,,,
S2447,长春师范大学,北京,本科,,,
S2448,长春师范大学,浙江,本科,,,
S2449,长春建筑学院,北京,本科,,,
S2450,长春建筑学院,浙江,本科,,,
S2451,长春理工大学,北京,本科,,,
S2452,长春理工大学,浙江,本科,,,
S2453,长春电子科技学院,北京,本科,,,
S2454,长春电子科技学院,浙江,本科,,,
S2455,长春科技学院,北京,本科,,,
S2456,长春科技学院,浙江,本科,,,
S2457,长春财经学院,北京,本科,,,
S2458,长春财经学院,浙江,本科,,,
S2459,长春金融高等专科学校,浙江,本科,,,
S2460,长江大学,北京,本科,,,
S2461,长江大学,浙江,本科,,,
S2462,长江大学文理学院,浙江,本科,,,
S2463,长江师范学院,浙江,本科,,,
S2464,长沙医学院,北京,本科,,,
S2465,长沙医学院,浙江,本科,,,
S2466,长沙学院,北京,本科,,,
S2467,长沙学院,浙江,本科,,,
S2468,长沙师范学院,北京,本科,,,
S2469,长沙民政职业技术学院,浙江,本科,,,
S2470,长沙理工大学,北京,本科,,,
S2471,长沙理工大学,浙江,本科,,,
S2472,长沙电力职业技术学院,浙江,本科,,,
S2473,长沙职业技术学院,浙江,本科,,,
S2474,长沙航空职业技术学院,浙江,本科,,,
S2475,闽南师范大学,浙江,本科,,,
S2476,闽南理工学院,浙江,本科,,,
S2477,闽江学院,浙江,本科,,,
S2478,闽西职业技术学院,浙江,本科,,,
S2479,阜阳师范大学,浙江,本科,,,
S2480,阜阳理工学院,浙江,本科,,,
S2481,防灾科技学院,浙江,本科,,,
S2482,阳光学院,浙江,本科,,,
S2483,阿勒泰职业技术学院,浙江,本科,,,
S2484,陆军兵种大学,北京,本科,,,
S2485,陆军军医大学,北京,本科,,,
S2486,陆军工程大学,北京,本科,,,
S2487,陆军防化学院,北京,本科,,,
S2488,陇东学院,浙江,本科,,,
S2489,陕西中医药大学,浙江,本科,,,
S2490,陕西交通职业技术学院,浙江,本科,,,
S2491,陕西国际商贸学院,浙江,本科,,,
S2492,陕西师范大学,北京,本科,,,
S2493,陕西师范大学,浙江,本科,,,
S2494,陕西服装工程学院,浙江,本科,,,
S2495,陕西理工大学,北京,本科,,,
S2496,陕西理工大学,浙江,本科,,,
S2497,陕西科技大学,北京,本科,,,
S2498,陕西科技大学,浙江,本科,,,
S2499,陕西科技大学镐京学院,浙江,本科,,,
S2500,随州职业技术学院,浙江,本科,,,
S2501,集美大学,北京,本科,,,
S2502,集美大学,浙江,本科,,,
S2503,集美大学诚毅学院,北京,本科,,,
S2504,集美大学诚毅学院,浙江,本科,,,
S2505,青岛农业大学,北京,本科,,,
S2506,青岛农业大学,浙江,本科,,,
S2507,青岛农业大学海都学院,北京,本科,,,
S2508,青岛农业大学海都学院,浙江,本科,,,
S2509,青岛城市学院,浙江,本科,,,
S2510,青岛大学,北京,本科,公办,综合,省重点
S2511,青岛大学,四川,本科,公办,综合,省重点
S2512,青岛大学,山东,本科,公办,综合,省重点
S2513,青岛大学,广东,本科,公办,综合,省重点
S2514,青岛大学,江苏,本科,公办,综合,省重点
S2515,青岛大学,河北,本科,公办,综合,省重点
S2516,青岛大学,河南,本科,公办,综合,省重点
S2517,青岛大学,浙江,本科,公办,综合,省重点
S2518,青岛大学,湖北,本科,公办,综合,省重点
S2519,青岛大学,湖南,本科,公办,综合,省重点
S2520,青岛大学,陕西,本科,公办,综合,省重点
S2521,青岛工学院,浙江,本科,,,
S2522,青岛恒星科技学院,浙江,本科,,,
S2523,青岛滨海学院,浙江,本科,,,
S2524,青岛理工大学,北京,本科,,,
S2525,青岛理工大学,浙江,本科,,,
S2526,青岛电影学院,北京,本科,,,
S2527,青岛电影学院,浙江,本科,,,
S2528,青岛科技大学,北京,本科,,,
S2529,青岛科技大学,浙江,本科,,,
S2530,青岛黄海学院,浙江,本科,,,
S2531,青海大学,北京,本科,,,
S2532,青海大学,浙江,本科,,,
S2533,青海民族大学,浙江,本科,,,
S2534,青海理工学院,北京,本科,,,
S2535,青海理工学院,浙江,本科,,,
S2536,鞍山师范学院,浙江,本科,,,
S2537,韶关学院,浙江,本科,,,
S2538,首都体育学院,北京,本科,,,
S2539,首都医科大学,北京,本科,,,
S2540,首都医科大学,浙江,本科,,,
S2541,首都师范大学,北京,本科,,,
S2542,首都师范大学,浙江,本科,,,
S2543,首都师范大学科德学院,北京,本科,,,
S2544,首都师范大学科德学院,浙江,本科,,,
S2545,首都经济贸易大学,北京,本科,,,
S2546,首都经济贸易大学,浙江,本科,,,
S2547,首钢工学院,北京,本科,,,
S2548,香港中文大学,北京,本科,,,
S2549,香港中文大学(深圳),北京,本科,,,
S2550,香港中文大学(深圳),浙江,本科,,,
S2551,香港城市大学(东莞),北京,本科,,,
S2552,香港城市大学(东莞),浙江,本科,,,
S2553,香港珠海学院,浙江,本科,,,
S2554,香港科技大学(广州),北京,本科,,,
S2555,马鞍山学院,浙江,本科,,,
S2556,鲁东大学,北京,本科,,,
S2557,鲁东大学,浙江,本科,,,
S2558,鲁迅美术学院,北京,本科,,,
S2559,鲁迅美术学院,浙江,本科,,,
S2560,黄冈职业技术学院,浙江,本科,,,
S2561,黄山学院,浙江,本科,,,
S2562,黄山职业技术学院,浙江,本科,,,
S2563,黄河水利职业技术大学,北京,本科,,,
S2564,黄河水利职业技术大学,浙江,本科,,,
S2565,黄河科技学院,北京,本科,民办,综合,民办
S2566,黄河科技学院,四川,本科,民办,综合,民办
S2567,黄河科技学院,山东,本科,民办,综合,民办
S2568,黄河科技学院,广东,本科,民办,综合,民办
S2569,黄河科技学院,江苏,本科,民办,综合,民办
S2570,黄河科技学院,河北,本科,民办,综合,民办
S2571,黄河科技学院,河南,本科,民办,综合,民办
S2572,黄河科技学院,浙江,本科,民办,综合,民办
S2573,黄河科技学院,湖北,本科,民办,综合,民办
S2574,黄河科技学院,湖南,本科,民办,综合,民办
S2575,黄河科技学院,陕西,本科,民办,综合,民办
S2576,黄淮学院,北京,本科,,,
S2577,黄淮学院,浙江,本科,,,
S2578,黑龙江东方学院,浙江,本科,,,
S2579,黑龙江中医药大学,北京,本科,,,
S2580,黑龙江中医药大学,浙江,本科,,,
S2581,黑龙江八一农垦大学,北京,本科,,,
S2582,黑龙江八一农垦大学,浙江,本科,,,
S2583,黑龙江农垦职业学院,浙江,本科,,,
S2584,黑龙江外国语学院,北京,本科,,,
S2585,黑龙江外国语学院,浙江,本科,,,
S2586,黑龙江大学,北京,本科,,,
S2587,黑龙江大学,浙江,本科,,,
S2588,黑龙江工商学院,浙江,本科,,,
S2589,黑龙江工程学院,浙江,本科,,,
S2590,黑龙江科技大学,北京,本科,,,
S2591,黑龙江科技大学,浙江,本科,,,
S2592,黑龙江财经学院,浙江,本科,,,
S2593,黔南民族师范学院,浙江,本科,,,
S2594,齐鲁医药学院,北京,本科,,,
S2595,齐鲁医药学院,浙江,本科,,,
S2596,齐鲁工业大学,北京,本科,,,
S2597,齐鲁工业大学,浙江,本科,,,
S2598,齐鲁理工学院,浙江,本科,,,
S2599,齐齐哈尔医学院,北京,本科,,,
S2600,齐齐哈尔医学院,浙江,本科,,,
S2601,齐齐哈尔大学,北京,本科,,,
S2602,齐齐哈尔大学,浙江,本科,,,
S2603,龙岩学院,浙江,本科,,,
